"gutenberg_id" "text"
"4721" 105 "appeared, in Mr Elliot's great desire of a reconciliation.  In Lady"
"4722" 105 "Russell's view, it was perfectly natural that Mr Elliot, at a mature"
"4723" 105 "time of life, should feel it a most desirable object, and what would"
"4724" 105 "very generally recommend him among all sensible people, to be on good"
"4725" 105 "terms with the head of his family; the simplest process in the world of"
"4726" 105 "time upon a head naturally clear, and only erring in the heyday of"
"4727" 105 "youth.  Anne presumed, however, still to smile about it, and at last to"
"4728" 105 "mention \"Elizabeth.\"  Lady Russell listened, and looked, and made only"
"4729" 105 "this cautious reply:--\"Elizabeth! very well; time will explain.\""
"4730" 105 ""
"4731" 105 "It was a reference to the future, which Anne, after a little"
"4732" 105 "observation, felt she must submit to.  She could determine nothing at"
"4733" 105 "present.  In that house Elizabeth must be first; and she was in the"
"4734" 105 "habit of such general observance as \"Miss Elliot,\" that any"
"4735" 105 "particularity of attention seemed almost impossible.  Mr Elliot, too,"
"4736" 105 "it must be remembered, had not been a widower seven months.  A little"
"4737" 105 "delay on his side might be very excusable.  In fact, Anne could never"
"4738" 105 "see the crape round his hat, without fearing that she was the"
"4739" 105 "inexcusable one, in attributing to him such imaginations; for though"
"4740" 105 "his marriage had not been very happy, still it had existed so many"
"4741" 105 "years that she could not comprehend a very rapid recovery from the"
"4742" 105 "awful impression of its being dissolved."
"4743" 105 ""
"4744" 105 "However it might end, he was without any question their pleasantest"
"4745" 105 "acquaintance in Bath:  she saw nobody equal to him; and it was a great"
"4746" 105 "indulgence now and then to talk to him about Lyme, which he seemed to"
"4747" 105 "have as lively a wish to see again, and to see more of, as herself."
"4748" 105 "They went through the particulars of their first meeting a great many"
"4749" 105 "times.  He gave her to understand that he had looked at her with some"
"4750" 105 "earnestness.  She knew it well; and she remembered another person's"
"4751" 105 "look also."
"4752" 105 ""
"4753" 105 "They did not always think alike.  His value for rank and connexion she"
"4754" 105 "perceived was greater than hers.  It was not merely complaisance, it"
"4755" 105 "must be a liking to the cause, which made him enter warmly into her"
"4756" 105 "father and sister's solicitudes on a subject which she thought unworthy"
"4757" 105 "to excite them.  The Bath paper one morning announced the arrival of"
"4758" 105 "the Dowager Viscountess Dalrymple, and her daughter, the Honourable"
"4759" 105 "Miss Carteret; and all the comfort of No. --, Camden Place, was swept"
"4760" 105 "away for many days; for the Dalrymples (in Anne's opinion, most"
"4761" 105 "unfortunately) were cousins of the Elliots; and the agony was how to"
"4762" 105 "introduce themselves properly."
"4763" 105 ""
"4764" 105 "Anne had never seen her father and sister before in contact with"
"4765" 105 "nobility, and she must acknowledge herself disappointed.  She had hoped"
"4766" 105 "better things from their high ideas of their own situation in life, and"
"4767" 105 "was reduced to form a wish which she had never foreseen; a wish that"
"4768" 105 "they had more pride; for \"our cousins Lady Dalrymple and Miss"
"4769" 105 "Carteret;\" \"our cousins, the Dalrymples,\" sounded in her ears all day"
"4770" 105 "long."
"4771" 105 ""
"4772" 105 "Sir Walter had once been in company with the late viscount, but had"
"4773" 105 "never seen any of the rest of the family; and the difficulties of the"
"4774" 105 "case arose from there having been a suspension of all intercourse by"
"4775" 105 "letters of ceremony, ever since the death of that said late viscount,"
"4776" 105 "when, in consequence of a dangerous illness of Sir Walter's at the same"
"4777" 105 "time, there had been an unlucky omission at Kellynch.  No letter of"
"4778" 105 "condolence had been sent to Ireland.  The neglect had been visited on"
"4779" 105 "the head of the sinner; for when poor Lady Elliot died herself, no"
"4780" 105 "letter of condolence was received at Kellynch, and, consequently, there"
"4781" 105 "was but too much reason to apprehend that the Dalrymples considered the"
"4782" 105 "relationship as closed.  How to have this anxious business set to"
"4783" 105 "rights, and be admitted as cousins again, was the question:  and it was"
"4784" 105 "a question which, in a more rational manner, neither Lady Russell nor"
"4785" 105 "Mr Elliot thought unimportant.  \"Family connexions were always worth"
"4786" 105 "preserving, good company always worth seeking; Lady Dalrymple had taken"
"4787" 105 "a house, for three months, in Laura Place, and would be living in"
"4788" 105 "style.  She had been at Bath the year before, and Lady Russell had"
"4789" 105 "heard her spoken of as a charming woman.  It was very desirable that"
"4790" 105 "the connexion should be renewed, if it could be done, without any"
"4791" 105 "compromise of propriety on the side of the Elliots.\""
"4792" 105 ""
"4793" 105 "Sir Walter, however, would choose his own means, and at last wrote a"
"4794" 105 "very fine letter of ample explanation, regret, and entreaty, to his"
"4795" 105 "right honourable cousin.  Neither Lady Russell nor Mr Elliot could"
"4796" 105 "admire the letter; but it did all that was wanted, in bringing three"
"4797" 105 "lines of scrawl from the Dowager Viscountess.  \"She was very much"
"4798" 105 "honoured, and should be happy in their acquaintance.\" The toils of the"
"4799" 105 "business were over, the sweets began.  They visited in Laura Place,"
"4800" 105 "they had the cards of Dowager Viscountess Dalrymple, and the Honourable"
"4801" 105 "Miss Carteret, to be arranged wherever they might be most visible:  and"
"4802" 105 "\"Our cousins in Laura Place,\"--\"Our cousin, Lady Dalrymple and Miss"
"4803" 105 "Carteret,\" were talked of to everybody."
"4804" 105 ""
"4805" 105 "Anne was ashamed.  Had Lady Dalrymple and her daughter even been very"
"4806" 105 "agreeable, she would still have been ashamed of the agitation they"
"4807" 105 "created, but they were nothing.  There was no superiority of manner,"
"4808" 105 "accomplishment, or understanding.  Lady Dalrymple had acquired the name"
"4809" 105 "of \"a charming woman,\" because she had a smile and a civil answer for"
"4810" 105 "everybody.  Miss Carteret, with still less to say, was so plain and so"
"4811" 105 "awkward, that she would never have been tolerated in Camden Place but"
"4812" 105 "for her birth."
"4813" 105 ""
"4814" 105 "Lady Russell confessed she had expected something better; but yet \"it"
"4815" 105 "was an acquaintance worth having;\" and when Anne ventured to speak her"
"4816" 105 "opinion of them to Mr Elliot, he agreed to their being nothing in"
"4817" 105 "themselves, but still maintained that, as a family connexion, as good"
"4818" 105 "company, as those who would collect good company around them, they had"
"4819" 105 "their value.  Anne smiled and said,"
"4820" 105 ""
"4821" 105 "\"My idea of good company, Mr Elliot, is the company of clever,"
"4822" 105 "well-informed people, who have a great deal of conversation; that is"
"4823" 105 "what I call good company.\""
"4824" 105 ""
"4825" 105 "\"You are mistaken,\" said he gently, \"that is not good company; that is"
"4826" 105 "the best.  Good company requires only birth, education, and manners,"
"4827" 105 "and with regard to education is not very nice.  Birth and good manners"
"4828" 105 "are essential; but a little learning is by no means a dangerous thing"
"4829" 105 "in good company; on the contrary, it will do very well.  My cousin Anne"
"4830" 105 "shakes her head.  She is not satisfied.  She is fastidious.  My dear"
"4831" 105 "cousin\" (sitting down by her), \"you have a better right to be"
"4832" 105 "fastidious than almost any other woman I know; but will it answer?"
"4833" 105 "Will it make you happy?  Will it not be wiser to accept the society of"
"4834" 105 "those good ladies in Laura Place, and enjoy all the advantages of the"
"4835" 105 "connexion as far as possible?  You may depend upon it, that they will"
"4836" 105 "move in the first set in Bath this winter, and as rank is rank, your"
"4837" 105 "being known to be related to them will have its use in fixing your"
"4838" 105 "family (our family let me say) in that degree of consideration which we"
"4839" 105 "must all wish for.\""
"4840" 105 ""
"4841" 105 "\"Yes,\" sighed Anne, \"we shall, indeed, be known to be related to them!\""
"4842" 105 "then recollecting herself, and not wishing to be answered, she added,"
"4843" 105 "\"I certainly do think there has been by far too much trouble taken to"
"4844" 105 "procure the acquaintance.  I suppose\" (smiling) \"I have more pride than"
"4845" 105 "any of you; but I confess it does vex me, that we should be so"
"4846" 105 "solicitous to have the relationship acknowledged, which we may be very"
"4847" 105 "sure is a matter of perfect indifference to them.\""
"4848" 105 ""
"4849" 105 "\"Pardon me, dear cousin, you are unjust in your own claims.  In London,"
"4850" 105 "perhaps, in your present quiet style of living, it might be as you say:"
"4851" 105 "but in Bath; Sir Walter Elliot and his family will always be worth"
"4852" 105 "knowing:  always acceptable as acquaintance.\""
"4853" 105 ""
"4854" 105 "\"Well,\" said Anne, \"I certainly am proud, too proud to enjoy a welcome"
"4855" 105 "which depends so entirely upon place.\""
"4856" 105 ""
"4857" 105 "\"I love your indignation,\" said he; \"it is very natural.  But here you"
"4858" 105 "are in Bath, and the object is to be established here with all the"
"4859" 105 "credit and dignity which ought to belong to Sir Walter Elliot.  You"
"4860" 105 "talk of being proud; I am called proud, I know, and I shall not wish to"
"4861" 105 "believe myself otherwise; for our pride, if investigated, would have"
"4862" 105 "the same object, I have no doubt, though the kind may seem a little"
"4863" 105 "different.  In one point, I am sure, my dear cousin,\" (he continued,"
"4864" 105 "speaking lower, though there was no one else in the room) \"in one"
"4865" 105 "point, I am sure, we must feel alike.  We must feel that every addition"
"4866" 105 "to your father's society, among his equals or superiors, may be of use"
